Id,couse name,high school name,shcool type,shift,graduation year,has a PC at home,share this PC with other people at home,Internet,previous experience of any computer language,worked or interned before the degree,company name,year started working,year stopped working,started other degree programmes,degree course,institution name,year started this degree,year stoped this degree,sex,age,civil status,have kids
2010,Extra - Alunos desperiodizados,E.E. RAIMUNDA HOLANDA DE SOUZA,0,afternoon shift,2014,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,0
2011,Física - Licenciatura,Escola Estadual Josué Claudio de Souza,0,afternoon shift,2014,1,0,1,0,1,Voith Hydro da Amazonia,2012,2015,0,n/a,n/a,n/a,n/a,1,22,single,0
2012,Física - Licenciatura,Ifam,-1,night shift,2005,0,0,0,0,1,Susam,2007,0,0,n/a,n/a,n/a,n/a,1,46,single,1
2013,Física - Licenciatura,colegio brasileiro Pedro Silvestre ,0,afternoon shift,2012,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,25,single,0
2014,Física - Licenciatura,colegio brasileiro pedro silvestre,0,afternoon shift,2010,0,0,0,0,1,aprender-preparatorio pre vestibular e reforço,2014,0,0,n/a,n/a,n/a,n/a,1,26,single,0
2015,Engenharia de Materiais,Escola Estadual Marcio Nery,0,afternoon shift,2012,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,25,single,0
2016,Física - Licenciatura,COLÉGIO BRASILEIRO PEDRO SILVESTRE,0,afternoon shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
2017,Física - Licenciatura,COLÉGIO AMAZONENSE DOM PEDRO II,0,morning shift,2014,1,0,1,0,1,Cartuchos da Amazônia,2014,2016,0,n/a,n/a,n/a,n/a,0,22,single,0
2018,Física - Licenciatura,Frei Silvio Vagheggi,0,morning shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
2019,Engenharia de Produção,COLEGIO AMAZONENSE DOM PEDRO II,0,morning shift,2011,1,0,1,1,1,PETROBRAS - PETROLEO BRASILEIRO S/A,2015,2016,1,ENGENHARIA DE MATERIAIS,UFAM - UNIVERSIDADE FEDERAL DO AMAZONAS,2012,2014,0,26,single,0
2020,Física - Bacharelado,Colegio Amazonense Dom Pedro II,0,morning shift,2011,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,26,single,0
2021,Física - Licenciatura,Escola Estadual Primeiro de Maio,0,afternoon shift,2015,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
2022,Física - Licenciatura,Escola Estadual Professor Antenor Sarmento Pessoa,0,afternoon shift,2011,1,0,1,0,0,n/a,n/a,n/a,1,Engenharia Mecânica,ULBRA,2015,2016,0,27,single,0
2023,Física - Bacharelado,Escola Estadual Nossa Senhora Aparecida,0,night shift,1996,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,42,married,1
2024,Física - Licenciatura,Fucapi,1,full-time school,2013,1,0,1,1,1,Acmtec comercio e representação industrial,2013,2015,0,n/a,n/a,n/a,n/a,1,22,single,0
2025,Física - Licenciatura,Escola Estadual Libera Lina Weill,0,morning shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
2034,Física - Bacharelado,Escola Professor Jonathas Pontes Athias,1,full-time school,2012,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,24,single,0
2035,Física - Licenciatura,Escola Estadual Nossa Senhora de Nazaré,0,afternoon shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
2037,Física - Licenciatura,roderick castello branco,0,afternoon shift,2015,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
2038,Física - Licenciatura,Escola Estadual Roderick de Castello Branco,0,afternoon shift,2015,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,23,single,0
2049,Matemática - Licenciatura Noturno,escola estadual marcio nery,0,morning shift,2013,1,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,24,single,0
2051,Engenharia Elétrica,centro educacional fucapi,1,morning shift,2013,1,0,1,1,1,centro educacional FUCAPI,2015,2015,1,engenharia elétrica ,FUCAPI,2014,2014,0,24,single,0
2052,Engenharia de Materiais,Escola Estadual Amazonense Dom Pedro II,-1,afternoon shift,2011,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,26,single,1
