Id,couse name,high school name,shcool type,shift,graduation year,has a PC at home,share this PC with other people at home,Internet,previous experience of any computer language,worked or interned before the degree,company name,year started working,year stopped working,started other degree programmes,degree course,institution name,year started this degree,year stoped this degree,sex,age,civil status,have kids
2953,Física - Licenciatura,professor Ruy Alencar,0,afternoon shift,2015,1,1,1,0,0,n/a,n/a,n/a,1,eletrotecnica,Fucapi,2014,2015,1,23,single,0
2954,Engenharia Elétrica,Colégio Adventista Paul Bernard,1,morning shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
2955,Engenharia Elétrica,Escola Estadual Nossa Semhora de Nazaré,0,morning shift,2011,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,27,single,0
2957,Física - Licenciatura,Dom Pedro II,0,afternoon shift,2015,1,1,1,0,1,NET SERVIÇOS,2014,2016,0,n/a,n/a,n/a,n/a,1,22,single,0
2968,Física - Licenciatura,escola estadual vasco vasques,0,night shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,0
2969,Física - Licenciatura,Colégio e Curso Roquette,1,full-time school,2010,1,1,1,0,1,Bradesco Seguros e Previdência,2011,2013,0,n/a,n/a,n/a,n/a,1,27,married,0
2970,Física - Bacharelado,joão bosco pantoja evangelista ,0,night shift,2006,1,0,1,0,1,flex,2015,0,1,licenciatura em matematica,uninorte,2011,2012,1,36,married,1
2971,Física - Licenciatura,Escola Estadual Jóse Mota,0,afternoon shift,2016,1,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
2972,Física - Licenciatura,Escola Estadual Márcio Nery,0,afternoon shift,2005,1,0,1,0,1,Moto Honda da Amazonia,2005,2010,1,Administração,Faculdade Martha Falcão,2006,2009,1,30,single,0
2978,Engenharia Química,Cefet-Pa,-1,full-time school,2008,1,0,1,0,1,Serviço Geológico do Brasil,2013,0,1,Bacharelado em Biotecnologia,UFPA,2009,2013,1,30,single,1
2979,Física - Bacharelado,Academia Inglesa do Amazonas,1,full-time school,2014,1,0,1,0,1,ESBAM - Escola Superior Batista,2016,2017,1,Ciência da Computação,UFRR ,2015,2016,0,22,married,0
3000,Física - Licenciatura,Colégio Estadual José Ludovico de Almeida,0,night shift,1997,1,1,1,0,1,Força Aérea Brasileira,1998,0,1,"Engenharia Civil, Fisica e matemática","UFMS, UFG e UEG",2000,2003,1,41,married,0
3001,Engenharia de Produção,centro de estudo e supletivo de niteroi I,0,night shift,2000,1,0,1,0,0,n/a,n/a,n/a,1,farmácia,universidade estadual da Zona Oeste - RJ,2007,2010,1,39,married,1
3022,Engenharia de Materiais,Escola Estadual Maria Rodrigues Tapajós,0,full-time school,2012,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,widower,0
1062,Sistemas de Informação,CMM,0,morning shift,2017,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,2,single,0
1064,Sistemas de Informação,CMM,0,morning shift,1994,1,0,1,1,1,INdT,2000,2001,1,Engenharia Civil,UFAM,1995,1997,1,42,single,0
1294,Engenharia Mecânica,ESCOLA ESTADUAL SENADOR JOÃO BOSCO RAMOS DE LIMA,0,morning shift,2015,1,0,1,1,1,sKY,2014,2014,0,n/a,n/a,n/a,n/a,1,23,single,0
1462,Engenharia Mecânica,Escola Estadual Maria Amelia no Espírito Santo ,0,morning shift,2015,1,1,1,0,1,Sony Brasil Ltda.,2014,2015,0,n/a,n/a,n/a,n/a,1,21,single,0
1613,Engenharia Mecânica,Escola Estadual Nossa Senhora Aparecida,0,morning shift,2011,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,26,single,0
1718,Engenharia Mecânica,colégio dom bosco,1,morning shift,2015,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
1860,Ciência da Computação,La Salle,1,morning shift,2014,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
1992,Engenharia Elétrica,Fundação Nokia,-1,afternoon shift,2015,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
2125,Engenharia de Materiais,Dr. Isaac Sverner,0,afternoon shift,2014,1,0,1,0,1,UFAM,2014,2014,0,n/a,n/a,n/a,n/a,1,22,single,0
2225,Estatística,Escola Estadual Aldeia do Conhecimento Prof Ruth Prestes Gonçalves,1,morning shift,2015,1,1,1,0,0,n/a,n/a,n/a,1,Licenciatura em Matemática,-1,2016,2016,0,21,single,0
2306,Engenharia Química,Colégio Dom bosco,1,morning shift,2017,1,0,1,0,1,Secretara Municipal de Educação,2000,2007,1,Química Bacharelado,UFAM,2008,2016,1,29,single,0
2389,Engenharia Mecânica,Instituto Hilda Ferreira,1,morning shift,2015,1,0,1,1,0,n/a,n/a,n/a,1,Economia,UFAM,2016,0,1,21,single,0
2404,Engenharia Mecânica,COLÉGIO AMAZONENSE DOM PEDRO II,0,morning shift,2014,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,23,single,0
2406,Engenharia Mecânica,INSTITUTO DE EDUCAÇÃO DO AMAZONAS,0,full-time school,2016,1,1,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
2409,Engenharia Mecânica,escola estadual senador petronio portela,0,full-time school,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
2411,Engenharia Mecânica,Centro Educacional Santa Teresinha,1,morning shift,2015,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
2513,Engenharia Mecânica,Escola Estadual Professor Francisco da chagas Albuquerque,0,morning shift,2012,0,0,0,0,0,n/a,n/a,n/a,1,Licenciatura em Matematica,UFAM,2012,2013,1,25,single,1
2527,Física - Licenciatura,Centro de Ensino Maria Angelim,-1,morning shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
2531,Engenharia Química,Centro Educacional Lato Sensu,1,afternoon shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,single,0
2535,Engenharia Elétrica,Escola Estadual Maria Calderaro,0,morning shift,2016,0,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
2558,Engenharia Mecânica,Escola Estadual Senador João Bosco Ramos de Lima,0,afternoon shift,2013,1,0,1,0,0,n/a,n/a,n/a,1,Engenharia de Alimentos,-1,2015,2017,1,23,single,0
2583,Engenharia Mecânica,CMPM 2 - Colégio Militar da Polícia Militar do Amazonas II,0,full-time school,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
2914,Física - Bacharelado,Escola Estadual Professor Ruy Alencar,0,morning shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,single,0
2925,Engenharia de Materiais,Colégio Dom Bosco,1,morning shift,2013,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,23,single,0
2940,Engenharia de Materiais,Escola Estadual Professor Julio Cesar de Moraes Passos,0,afternoon shift,2012,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,23,single,0
2941,Engenharia de Materiais,Rui Araujo,0,night shift,1980,0,0,0,0,1,Semp Toshiba,2008,2010,0,n/a,n/a,n/a,n/a,1,58,single,1
2942,Pós-graduação em Informática,Tereza Santos,0,afternoon shift,2001,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,2,married,1
3013,Engenharia Mecânica,colegio militar de manaus,0,morning shift,2016,0,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
