Id,couse name,high school name,shcool type,shift,graduation year,has a PC at home,share this PC with other people at home,Internet,previous experience of any computer language,worked or interned before the degree,company name,year started working,year stopped working,started other degree programmes,degree course,institution name,year started this degree,year stoped this degree,sex,age,civil status,have kids
3794,Física - Licenciatura,e.e dr isaac sverner,0,night shift,2008,0,0,0,0,1,CeS,2016,2017,1,licenciatura em Fisica,ufam,2018,0,1,29,married,1
3796,Ciência da Computação,SANT´ANA,0,morning shift,2014,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3806,Física - Licenciatura,Escola Estadual Professor Antenor Sarmento Pessoa,0,afternoon shift,2003,1,0,1,1,1,Samsung eletronics,2013,2016,1,Fonoaudiologia,-1,2014,2017,1,33,married,1
3828,Física - Licenciatura,Sistema Elite de Ensino,1,morning shift,2004,1,0,1,0,1,Exército,2006,0,0,n/a,n/a,n/a,n/a,1,32,married,1
3836,Física - Licenciatura,GM,0,morning shift,2017,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
1085,Pós-graduação em Informática,Teste,0,morning shift,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,3,single,0
1168,Engenharia de Materiais,CMM,0,morning shift,1994,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,18,married,0
2049,Matemática - Licenciatura Noturno,escola estadual marcio nery,0,morning shift,2013,1,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,24,single,0
2535,Engenharia Elétrica,Escola Estadual Maria Calderaro,0,morning shift,2016,0,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
2848,Matemática Aplicada,SENADOR JOAO BOSCO RAMOS DE LIMA,0,afternoon shift,2016,1,1,1,0,1,SHOP DO PÉ,2015,2017,0,n/a,n/a,n/a,n/a,1,20,single,0
2853,Matemática Aplicada,Colégio Militar Da Polícia Militar,0,morning shift,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
2864,Matemática Aplicada,Colegio Brasileiro Pedro Silvestre,0,afternoon shift,2007,1,0,1,1,1,Núcleo de Inovação Natura Amazônia,2011,2016,1,Ciencia da Computação,Uninorte,2010,0,1,29,single,0
2891,Matemática Aplicada,IFAM,0,full-time school,2011,1,0,0,1,1,IMPA,2011,0,0,n/a,n/a,n/a,n/a,1,2,single,0
3030,Engenharia Mecânica,Colégio Dom Bosco,1,morning shift,2016,1,0,1,0,0,n/a,n/a,n/a,1,Física,UFAM,2017,2018,0,21,single,0
3620,Matemática Aplicada,Escola Estadual Senador Petrônio Portella,0,full-time school,2014,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
3741,Matemática Aplicada,Escola Estadual Aldeia Do Conhecimento,1,morning shift,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,18,single,0
3742,Matemática Aplicada,Adelaide Tavares de Macêdo,0,morning shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3743,Matemática Aplicada,Escola Estadual Professor Francisco das Chagas da Silva Chavier,0,morning shift,2018,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,18,single,0
3744,Matemática Aplicada,ESCOLA ESTADUAL INSPETORA DULCINEIA VARELA MOURA,0,morning shift,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,18,single,0
3745,Matemática Aplicada,colegio brasileiro pedro silvestre,0,afternoon shift,2015,1,1,1,1,0,n/a,n/a,n/a,1,engenharia da computaçao,fucapi,2016,0,1,23,single,0
3746,Matemática Aplicada,Centro Metropolitano de Ensino,1,morning shift,2017,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3747,Matemática Aplicada,IDAAM,1,morning shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3748,Matemática Aplicada,Colégio Brasileiro Pedro Silvestre ,0,afternoon shift,2013,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,23,single,1
3749,Matemática Aplicada,Escola Estadual Marcantonio Vilaça I,0,full-time school,2017,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3750,Matemática Aplicada,CETI-Sergio Pessoa,0,full-time school,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3751,Matemática Aplicada,Centro Educacional Lato Sensu,1,afternoon shift,2015,1,0,1,1,0,n/a,n/a,n/a,1,Engenharia de materiais,-1,2016,2017,1,22,single,0
3752,Matemática Aplicada,Escola Estadual Professor Ruy Alencar ,0,afternoon shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,single,0
3753,Matemática Aplicada,Escola estadual senador joão bosco ramos de lima ,0,morning shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3754,Matemática Aplicada,Escola: Estadual Jose Mota,0,afternoon shift,2017,1,0,1,1,1,Fucapi,2017,0,0,n/a,n/a,n/a,n/a,0,19,single,0
3798,Matemática Aplicada,CMPM IV Aurea Pinheiro Braga,0,morning shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3805,Matemática Aplicada,Escola Estadual de Tempo Integral Pe. José schneider,0,full-time school,2017,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3812,Matemática Aplicada,ESCOLA ESTADUAL PROFESSOR MAURICIO HAMOY,0,morning shift,2017,1,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3813,Matemática Aplicada,IFAM,0,full-time school,2011,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,27,single,0
3872,Ciência da Computação,CMM,0,morning shift,2018,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,1,single,0
3873,Ciência da Computação,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3947,Ciência da Computação,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
