Id,couse name,high school name,shcool type,shift,graduation year,has a PC at home,share this PC with other people at home,Internet,previous experience of any computer language,worked or interned before the degree,company name,year started working,year stopped working,started other degree programmes,degree course,institution name,year started this degree,year stoped this degree,sex,age,civil status,have kids
3387,Matemática - Licenciatura Noturno,escola estadual sebastiana braga,0,afternoon shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,single,0
3388,Matemática - Licenciatura Noturno,Fundaçao Matias machline,-1,full-time school,1995,1,0,1,1,1,UP Computadores,1996,1998,1,Ciencia da Compuatacao e Gestao em rede de Computadores ,UFAM,1996,1998,1,43,single,1
3389,Matemática - Licenciatura Noturno,escola estadual inspetora dulcineia varela moura,0,morning shift,2016,0,0,0,0,1,seduc,2015,2016,0,n/a,n/a,n/a,n/a,0,20,single,0
3390,Matemática - Licenciatura Noturno,Centro Educacional SESC Jose Roberto Tadros,1,morning shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3391,Matemática - Licenciatura Noturno,Escola Estadual José Seffair,0,afternoon shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3392,Matemática - Licenciatura Noturno,"instituto federal, ciência e tecnologia, do amazonas",-1,full-time school,2018,0,0,0,0,1,ifam,2016,2016,0,n/a,n/a,n/a,n/a,0,22,single,0
3393,Matemática - Licenciatura Noturno,Escola Estadual Ruy Araújo,0,morning shift,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3394,Matemática - Licenciatura Noturno,IFAM,-1,full-time school,2016,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,0
3395,Matemática - Licenciatura Noturno,escola estadual aldeia do conhecimento ,0,morning shift,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3396,Matemática - Licenciatura Noturno,Solon de Lucena,0,afternoon shift,2006,1,1,0,0,0,n/a,n/a,n/a,1,Ciência Contábeis,Uninilton Lins,2015,0,1,32,single,1
3480,Matemática - Licenciatura Noturno,CAP Central de Aulas Particulares,1,morning shift,2005,0,0,0,1,0,n/a,n/a,n/a,1,Engenharia Civil,-1,2006,2014,1,31,single,0
3481,Ciência da Computação,Aldeia do Conhecimento Ruth Prestes Gonçalves,0,morning shift,2014,1,1,1,0,1,Centro Educacional Cemecre,2012,2012,0,n/a,n/a,n/a,n/a,0,23,single,0
3482,Matemática - Licenciatura Noturno,Maria teixeira gões ,0,night shift,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,1
3483,Matemática - Licenciatura Noturno,dom joão de souza lima,0,afternoon shift,2007,1,0,1,0,1,am medina,2011,2013,1,turismo,uninorte,2008,2011,0,29,married,1
3484,Ciência da Computação,Escola Estadual Frei Silvio Vagheggi,0,morning shift,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,1
3520,Matemática - Licenciatura Noturno,Centro de Ensino Maria Angelim,1,morning shift,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3544,Matemática - Licenciatura Noturno,Escola Estadual São Jorge,0,morning shift,2006,1,0,1,1,1,Exército Brasileiro,2007,0,1,Licenciatura em Química,UFAM,2013,2014,1,31,married,1
3551,Engenharia Mecânica,colegio da policia militar,0,morning shift,2014,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,23,married,1
3555,Matemática - Licenciatura Noturno,ifam,-1,full-time school,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
3558,Ciência da Computação,Senador João Bosco Ramos de Lima,0,night shift,2008,1,0,1,0,1,DWG Assessoria,2016,2017,1,Licenciatura em Ciências da Matemática,Uninorte,2012,2016,1,29,single,0
1168,Engenharia de Materiais,CMM,0,morning shift,1994,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,18,married,0
1206,Física - Bacharelado,Colégio Amazonense Dom Pedro II,0,night shift,2012,1,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,24,single,0
1599,Física - Bacharelado,Waldock Fricke Lyra,0,afternoon shift,2014,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,23,single,0
2006,Física - Bacharelado,Denizard Rivail,1,morning shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
2013,Física - Licenciatura,colegio brasileiro Pedro Silvestre ,0,afternoon shift,2012,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,25,single,0
2139,Física - Bacharelado,Escola Estadual Inspetora Dulcinéia Varela Moura,0,afternoon shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,single,0
2143,Física - Bacharelado,Escola Estadual Angelo Ramazzotti,0,morning shift,2015,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
2146,Física - Licenciatura,instituto de educação do amazonas,0,full-time school,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
2148,Física - Bacharelado,IV CMPM Aurea Pinheiro Braga,0,morning shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
2149,Física - Bacharelado,Aldeia do Conhecimento Profa Ruth Prestes Gonçalvez,0,afternoon shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,0
2151,Física - Bacharelado,Escola Estadual Senador Petronio Portella ,0,full-time school,2015,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,0
2154,Física - Bacharelado,Escola Estadual senador joao bosco ramos de lima,0,afternoon shift,2015,1,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,23,single,0
2195,Matemática - Licenciatura Diurno,Escola Estadual Nossa Senhora Aparecida,0,afternoon shift,2015,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,0
2348,Física - Bacharelado,escola estadual de tempo integral aurea pinheiro braga,0,full-time school,2015,1,1,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,single,0
2535,Engenharia Elétrica,Escola Estadual Maria Calderaro,0,morning shift,2016,0,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
2636,Engenharia de Software,gfgdgfg,-1,night shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,36,widower,0
2880,Física - Bacharelado,escola estadual danilo de mattos areosa,0,afternoon shift,2012,1,1,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,24,married,0
2921,Física - Bacharelado,Instituto de Educação de Amazonas,0,morning shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
2968,Física - Licenciatura,escola estadual vasco vasques,0,night shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,0
2975,Física - Licenciatura,Instituto de Educação do Amazonas,0,full-time school,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3025,Física - Licenciatura,Escola adventista paul bernard,1,morning shift,2016,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3332,Física - Licenciatura,Escola Estadual Professora Ruth Prestes,0,afternoon shift,2016,1,0,1,1,1,Banco da Amazônia S. A.,2014,2016,0,n/a,n/a,n/a,n/a,1,21,single,0
3333,Física - Bacharelado,Escola Estadual Professor Waldocke Fricke De Lyra,0,afternoon shift,2015,1,1,1,0,1,Escola Estadual Professor Waldocke Fricke De Lyra,2016,2017,0,n/a,n/a,n/a,n/a,1,22,single,0
3334,Física - Licenciatura,Escola Estadual Solon de Lucena,0,afternoon shift,2016,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3335,Física - Licenciatura,SESI UNIDADE 3 - DRA EMINA BARBOSA MUSTAFA,1,afternoon shift,2015,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3336,Física - Bacharelado,escola estadual waldocke fricky de lyra,0,morning shift,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3337,Física - Bacharelado,Colégio Dom Bosco,1,morning shift,2016,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3338,Física - Bacharelado,escola estadual de tempo integral Danilo de Mattos areosa,0,full-time school,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3339,Física - Bacharelado,CElus ,1,morning shift,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3340,Física - Licenciatura,Colegio Amazonense Dom Pedro II,0,night shift,2009,0,0,0,0,1,Fundação Amazonas Sustentável ,2008,2008,0,n/a,n/a,n/a,n/a,1,29,single,0
3341,Física - Bacharelado,cemetro- centro metropolitano de ensino,1,morning shift,2016,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3342,Física - Bacharelado,IFAM,-1,night shift,2011,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,37,married,0
3343,Física - Bacharelado,Escola Estadual Frei silvio Vagheggi,0,morning shift,2018,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3344,Física - Licenciatura,Escola Estadual Presidente castelo branco,0,afternoon shift,2015,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,1,single,0
3345,Física - Bacharelado,Escola Estadual Solon de Lucena,0,afternoon shift,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3346,Física - Bacharelado,Escola SESI - Dr Êmina Barbosa Mustafa,1,morning shift,2016,1,0,1,0,1,Federação das Indústrias do Estado do Amazonas - FIEAM,2017,0,0,n/a,n/a,n/a,n/a,1,20,single,0
3347,Física - Licenciatura,Nossa Senhora Auxiliadora,1,morning shift,2009,1,0,1,0,1,CQLAB,2013,2013,1,Biomedicina,UNIP,2010,2014,1,27,single,0
3348,Física - Bacharelado,Marcantonio Vilaça I,0,full-time school,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3349,Física - Licenciatura,Esc. Est. Maria Madalena Santana de Lima,0,morning shift,2013,0,0,0,1,1,Sodecia da Amazônia Ltda.,2013,2014,1,Engenharia Ambiental,Uninorte,2014,2015,0,23,single,1
3350,Física - Licenciatura,Colégio Santa Doroteia,1,morning shift,2016,0,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3351,Física - Licenciatura,Centro de Educação Sesc José Roberto Tadros,1,afternoon shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3352,Física - Licenciatura,Escola Estadual SEnador Petrônio Portella,0,full-time school,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3353,Física - Licenciatura,Amadeu Burlamaqui Simoes ,0,morning shift,2014,1,0,0,1,0,n/a,n/a,n/a,1,matematica,uniasselvi,2015,2016,1,21,single,0
3354,Física - Licenciatura,Cleomenes do Carmo Chaves,0,afternoon shift,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3355,Física - Bacharelado,colégio dom bosco,1,morning shift,2004,1,0,1,0,1,sefaz,2005,0,1,ciências econômicas,ufam,2007,2011,0,32,single,1
3356,Física - Licenciatura,Colégio Adventista Paul Bernard ,1,morning shift,2013,1,0,1,1,1,Igreja Videira de Goiânia - Setor Bueno,2014,2015,1,Teologia,Faculdade KURIUS,2014,2015,1,23,single,0
3357,Ciência da Computação,centro educacional fucapi,1,morning shift,2015,1,0,1,0,1,hospital adventista de manaus,2016,2017,0,n/a,n/a,n/a,n/a,1,21,single,0
3358,Física - Licenciatura,COLÉGIO ADVENTISTA PAUL BERNARD,1,afternoon shift,2015,1,1,0,0,1,SEMED,2014,2015,0,n/a,n/a,n/a,n/a,0,22,single,0
3359,Física - Licenciatura,Escola Estadual Waldemarina Ferreira,0,afternoon shift,2016,1,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3360,Física - Licenciatura,José Mota,0,afternoon shift,2018,1,1,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,single,0
3361,Física - Licenciatura,IFAM,-1,full-time school,2016,1,0,1,0,1,INPA,2015,2016,0,n/a,n/a,n/a,n/a,0,21,single,0
3362,Física - Licenciatura,escola estadual conego bento jose de souza,0,morning shift,2017,1,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
3363,Física - Bacharelado,IV CMPM Aurea Pinheiro Braga,0,morning shift,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,1
3409,Ciência da Computação,Sebastiana Braga,0,afternoon shift,2012,1,0,1,1,0,n/a,n/a,n/a,1,Licenciatura em Ciências Biológicas,UFAM,2012,2015,1,26,single,0
3423,Física - Licenciatura,Escola Estadual Dr. Isaac Sverner,0,morning shift,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3424,Física - Licenciatura,Colégio Amazonense Dom Pedro II,0,afternoon shift,2016,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3425,Física - Licenciatura,Escola Estadual Liberalina Well,0,morning shift,2015,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3426,Física - Bacharelado,Instituto Adventista de Manaus,1,morning shift,2016,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3427,Física - Licenciatura,Prof. Ondina de Paula Ribeiro,0,full-time school,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
3428,Física - Licenciatura,Escola Estadual Roderick Castelo Branco,0,afternoon shift,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3429,Física - Licenciatura,Senador Petronio Portella,0,full-time school,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,single,0
3518,Física - Licenciatura,escola estadual aurea pinheiro braga,0,morning shift,2016,0,0,0,0,1,SEMED,2015,2016,0,n/a,n/a,n/a,n/a,1,20,single,0
3633,Engenharia da Computação,escola estadual estelita tapajos,0,morning shift,2007,1,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,29,single,0
1330,Estatística,Escola Estadual Nossa Senhora Aparecida,0,afternoon shift,2014,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,0
1464,Engenharia Mecânica,CID Cabral,0,full-time school,2015,1,0,0,0,1,,0,0,0,n/a,n/a,n/a,n/a,1,1,single,0
2224,Estatística,Centro Educacional La Salle ,1,afternoon shift,2016,1,0,1,0,1,Banco do Brasil S.A,2014,2016,0,n/a,n/a,n/a,n/a,0,20,single,0
3107,Estatística,Ondina De Paula Ribeiro,0,afternoon shift,2014,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,22,single,0
3111,Estatística,Escola Estadual Maria Madalena Santana De Lima,0,afternoon shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3112,Estatística,Escola Estadual Professora Sebastiana Braga,0,morning shift,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3113,Estatística,Escola  Estadual  Professora Sesbastiana Braga,0,morning shift,2018,1,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3114,Estatística,Escola estadual coronel fiuza,0,afternoon shift,2018,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,single,0
3115,Estatística,Fundação Matias Machline,-1,full-time school,2018,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,single,0
3116,Estatística,Centro Educacional Fucapi,-1,morning shift,2017,0,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3117,Estatística,Escola Estadual Ângelo Ramazzotti,0,morning shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3119,Estatística,Escola estadual antonio nunez jimenez,0,afternoon shift,2016,1,1,1,0,0,n/a,n/a,n/a,1,Engenharia civil,-1,2017,2017,1,19,single,0
3120,Estatística,escola estadual brandao de amorim,0,afternoon shift,2009,1,1,1,0,1,ar service pap,2017,2018,1,licenciatura em matematica,uniasseilvi,2017,0,0,28,single,1
3121,Estatística,Centro positiviano de ensino,1,morning shift,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,single,0
3122,Estatística,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)",-1,full-time school,2009,1,0,1,1,1,Tribunal de Contas do Estado do Amazonas - TCE/AM,2013,2015,1,Ciências Econômicas,-1,2010,2015,0,28,single,0
3124,Estatística,Aurea PInheiro Braga,0,full-time school,2016,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3125,Estatística,Escola Estadual Marcantonio Vilaça,0,full-time school,2009,1,0,1,0,1,Secretaria de Estado de Cultura do Amazonas,2012,2013,0,n/a,n/a,n/a,n/a,1,27,single,0
3126,Estatística,escola estadual maria amelia do espirito santo,0,afternoon shift,2018,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,single,0
3127,Estatística,escola estadua de ensino medio são josé,0,morning shift,2010,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,26,single,0
3128,Estatística,idaam,1,morning shift,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,2,single,0
3129,Estatística,Instituto de Educaçao do Amazonas,0,full-time school,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,1,single,0
3130,Estatística,CETI - Sergio  Alfredo Pessoa Figueredo,0,full-time school,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,single,0
3131,Estatística,Escola Estadual Maria Amelia do Espirito Santo,0,morning shift,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3132,Estatística,CENTRO EDUCACIONAL DRIHELLY BARBOSA,1,morning shift,2017,1,0,1,0,1,INTEC - Instalações Técnica de Engenharia LTDA.,2015,2017,0,n/a,n/a,n/a,n/a,1,19,single,0
3133,Estatística,Fucapi,1,morning shift,2017,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3134,Estatística,escola estadual senador petronio portela,0,full-time school,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3135,Estatística,Centro Educacional La Salle,1,morning shift,2018,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,1,single,0
3136,Estatística,Drihelly Barbosa,1,morning shift,2017,1,0,1,0,1,Intec,2017,0,0,n/a,n/a,n/a,n/a,1,19,single,0
3137,Estatística,Escola Estadual Antônio Lucena Bittencourt,0,afternoon shift,2018,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3138,Estatística,Escola Estadual Ruy Araujo,0,morning shift,2017,1,0,1,0,1,Conipa,2016,2017,0,n/a,n/a,n/a,n/a,1,20,single,0
3139,Estatística,eeti professor engenheiro sergio alfredo pessoa figueiredo,0,full-time school,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,18,single,0
3140,Estatística,E.E Dom Milton corrêa pereira,0,morning shift,2016,1,1,1,1,0,n/a,n/a,n/a,1,ciencia da computação,unip,2017,2017,1,20,single,0
3141,Estatística,Escola estadual frei Silvio Vagheggi,0,morning shift,2008,1,0,1,0,1,Abrigo Monte salém,2014,0,1,Nutrição,Faculdade Metropolitana de Manaus,2009,2013,0,29,single,0
3142,Estatística,Escola Estadual Carmina de Cstro,0,afternoon shift,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,18,single,0
3143,Estatística,CETI Eng Sérgio Alfredo Pessoa Figueiredo ,0,full-time school,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3144,Estatística,CETI- Sergio Alfredo Pessoa de Figueiredo,0,full-time school,2017,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3153,Ciência da Computação,Colégio DOM BOSCO,1,morning shift,2013,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,23,single,0
3257,Sistemas de Informação,waldocke frick de lyra,0,morning shift,2017,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3263,Estatística,Escola Estadual Professora Sebastiana Braga,0,morning shift,2017,1,0,1,0,1,Caixa Econômica Federal - SR Amazonas,2016,2017,1,Ciências Econômicas,-1,2018,2018,1,20,single,0
3264,Estatística,Júlio Cesar de moraes passos,0,afternoon shift,2017,1,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,18,single,0
3266,Estatística,Sergio Alfredo Pessoa Figueiredo ,0,full-time school,2017,1,1,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,single,0
3302,Ciência da Computação,Escola Estadual Senador João Bosco,0,morning shift,2017,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3451,Estatística,E.E. PROFESSOR FRANCISCO DAS CHAGAS DE SOUZA ALBUQUERQUE,0,afternoon shift,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,single,0
3456,Ciência da Computação,Escola Estadual Presidente Castelo Branco,0,afternoon shift,2015,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
3495,Estatística,ESCOLA ESTADUAL NOSSA SENHORA DO PERPETUO SOCORRO,0,afternoon shift,2011,1,0,1,1,0,n/a,n/a,n/a,1,Gestão Ambiental,-1,2013,2016,1,25,single,0
3506,Ciência da Computação,a,0,morning shift,2018,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,1,single,0
3570,Estatística,Escola Estadual Marcantonio Vilaça,0,full-time school,2007,1,1,1,1,1,Philips ,2011,2012,1,Engenharia Mecatrônica,-1,2008,2018,1,31,single,0
3642,Ciência da Computação,Publica,0,morning shift,2018,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,1,single,0
1543,Engenharia Química,Escola Estadual Angelo ramazzotti,0,afternoon shift,2015,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,21,single,0
1913,Engenharia Elétrica,Sesi Dr Emina Barbosa Mustafha,1,morning shift,2015,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,21,single,0
2300,Engenharia Química,Escola Estadual Senador Petrônio Portella,0,full-time school,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
2409,Engenharia Mecânica,escola estadual senador petronio portela,0,full-time school,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
2445,Ciência da Computação,Escola Estadual Marcantonio Vilaça,0,full-time school,2015,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,22,single,0
2535,Engenharia Elétrica,Escola Estadual Maria Calderaro,0,morning shift,2016,0,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
2978,Engenharia Química,Cefet-Pa,-1,full-time school,2008,1,0,1,0,1,Serviço Geológico do Brasil,2013,0,1,Bacharelado em Biotecnologia,UFPA,2009,2013,1,30,single,1
3145,Engenharia Química,Não lembro porque só estudei nela por 6 meses,0,afternoon shift,2016,0,0,0,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3146,Engenharia Química,Adalberto valle,1,morning shift,2016,0,0,0,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3147,Engenharia Química,Escola Estadual Senador Petrônio Portella,0,full-time school,2016,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3148,Engenharia Química,Lato Sensu Adrianopólis,1,morning shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3149,Engenharia Química,Escola Estadual Professor Francisco das Chagas de Souza Albuquerque,0,morning shift,2015,0,0,0,0,0,n/a,n/a,n/a,1,Física,-1,2016,2016,0,22,single,0
3150,Engenharia Química,Colegio Militar de Manaus,0,morning shift,2018,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,1,single,0
3151,Engenharia Química,Lato Sensu,1,morning shift,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3153,Ciência da Computação,Colégio DOM BOSCO,1,morning shift,2013,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,23,single,0
3155,Engenharia Química,IFAM,-1,full-time school,2017,1,0,1,1,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3188,Engenharia Química,Escola Estadual Angelo Ramazzotti,0,morning shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,single,0
3190,Engenharia Química,ESCOLA ESTADUAL TEN. CORONEL CÂNDIDO MARIANO,0,morning shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,single,0
3191,Engenharia Química,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",-1,full-time school,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3192,Engenharia Química,Escola estadual professor waldocke frick lyra,0,morning shift,2017,1,1,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,19,single,0
3193,Engenharia Química,Colégio Dom Bosco,1,morning shift,2016,1,1,1,1,0,n/a,n/a,n/a,1,Bacharelado em Química,UFAM,2016,2017,1,22,single,0
3194,Engenharia Química,centro educacional adalberto valle,1,morning shift,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,20,single,0
3195,Engenharia Química, EETI marcantonio vilaça 2 ,0,morning shift,2017,1,0,1,0,0,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,1,19,single,0
3196,Engenharia Química,Instituto federal do amazonas - cmc,-1,full-time school,2017,0,0,0,0,1,IFAM,2017,2017,0,n/a,n/a,n/a,n/a,1,20,single,0
